longitude,latitude,year,lithology,GWL,rainfall_mm,soil_thickness,normalized_urban_load_proxy,subsidence,subsidence_cum,city,lithology_class,GWL_depth_bgs,GWL_depth_bgs_z,soil_thickness_censored,soil_thickness_imputed,soil_thickness_eff,urban_load_global,z_surf,head_m,GWL_depth_bgs_raw,z_surf_raw,GWL_depth_bgs_m,z_surf_corr,z_surf_flag_outlier,z_surf_m
113.496162,22.775877,2018,Mudstone–Siltstone,18.04472838,382.2894707963137,5.84,0.7104715687427993,74.375298,138.341928,Nansha,Fine-Grained Soil,18.04472838,-0.8357339542006151,False,5.84,5.84,0.710471568744115,-1.0,-1.1804472838,18.04472838,-1.0,0.1804472838,-1.0,False,-1.0
113.473862,22.769653,2018,Mudstone–Siltstone,50.0075763,2857.110781740871,8.22,0.6976256622002734,23.170155,47.627387,Nansha,Fine-Grained Soil,50.0075763,0.0767494030120354,False,8.22,8.22,0.6976256622015654,-2.0,-2.500075763,50.0075763,-2.0,0.500075763,-2.0,False,-2.0
113.500313,22.785728,2018,Tuff–Sandstone,92.88389711,382.2894707963137,5.41,0.4084412947649284,13.781457,26.088051,Nansha,Mixed Clastics,92.88389711,1.3007933072210396,False,5.41,5.41,0.4084412947656848,8.0,7.0711610289,92.88389711,8.0,0.9288389711,8.0,False,8.0
113.499794,22.788322,2018,Tuff–Sandstone,15.08360756,382.2894707963137,6.15,0.412573627889333,1.373892,7.021212,Nansha,Mixed Clastics,15.08360756,-0.9202687701753576,False,6.15,6.15,0.412573627890097,-3.0,-3.1508360756,15.08360756,-3.0,0.1508360756,-3.0,False,-3.0
113.483719,22.804916,2018,Conglomerate–Sandstone,1.366751225,382.2894707963137,4.04,0.0,15.864091,26.678386,Nansha,Coarse-Grained Soil,1.366751225,-1.311861007209172,False,4.04,4.04,0.0,1.0,0.98633248775,1.366751225,1.0,0.01366751225,1.0,False,1.0
113.477493,22.813213,2018,Mudstone–Siltstone,45.38545844,382.2894707963137,6.66,0.7338864412082149,11.79434,26.898036,Nansha,Fine-Grained Soil,45.38545844,-0.0552039708826068,False,6.66,6.66,0.733886441209574,-1.0,-1.4538545844,45.38545844,-1.0,0.4538545844,-1.0,False,-1.0
113.498756,22.817881,2018,Siltstone–Shale,76.04634942,382.2894707963137,5.54,0.648695760322172,2.915885,20.56628,Nansha,Fine-Grained Soil,76.04634942,0.8201107947661443,False,5.54,5.54,0.6486957603233734,0.0,-0.7604634942,76.04634942,0.0,0.7604634942,0.0,False,0.0
113.494606,22.809065,2018,Sandstone–Siltstone,83.83137439,382.2894707963137,6.34,0.3809579709024719,0.127291,11.640106,Nansha,Mixed Clastics,83.83137439,1.0423596299885194,False,6.34,6.34,0.3809579709031774,-1.0,-1.8383137439,83.83137439,-1.0,0.8383137438999999,-1.0,False,-1.0
113.486313,22.848993,2018,Siltstone–Shale,13.94129797,382.2894707963137,3.16,0.6407369779232515,9.401901,47.702145,Nansha,Fine-Grained Soil,13.94129797,-0.9528797093591336,False,3.16,3.16,0.6407369779244381,-5.0,-5.1394129797,13.94129797,-5.0,0.1394129797,-5.0,False,-5.0
113.499275,22.846401,2018,Conglomerate–Sandstone,27.8166373,382.2894707963137,3.6,0.0,13.012168,50.974092,Nansha,Coarse-Grained Soil,27.8166373,-0.5567630602422444,False,3.6,3.6,0.0,0.0,-0.278166373,27.8166373,0.0,0.278166373,0.0,False,0.0
113.474899,22.844845,2018,Mudstone–Siltstone,89.0569235,2857.110781740871,3.72,0.9999999999979096,9.666051,26.160306,Nansha,Fine-Grained Soil,89.0569235,1.191539909765428,False,3.72,3.72,0.9999999999997616,-2.0,-2.890569235,89.0569235,-2.0,0.890569235,-2.0,False,-2.0
113.486824,22.859884,2018,Mudstone–Siltstone,49.34825638,382.2894707963137,3.47,0.7109367681397819,3.07228,22.592152,Nansha,Fine-Grained Soil,49.34825638,0.057926973434278,False,3.47,3.47,0.7109367681410985,-1.0,-1.4934825638,49.34825638,-1.0,0.4934825638,-1.0,False,-1.0
113.491493,22.860403,2018,Siltstone–Shale,17.24174686,382.2894707963137,4.56,0.6470581518342158,11.634304,21.228987,Nansha,Fine-Grained Soil,17.24174686,-0.8586576709790202,False,4.56,4.56,0.6470581518354142,-3.0,-3.1724174686,17.24174686,-3.0,0.1724174685999999,-3.0,False,-3.0
113.478012,22.853661,2018,Conglomerate–Sandstone,14.0201604,382.2894707963137,6.01,0.1588586985241732,16.138487,36.38121,Nansha,Coarse-Grained Soil,14.0201604,-0.9506283250311643,False,6.01,6.01,0.1588586985244674,0.0,-0.140201604,14.0201604,0.0,0.140201604,0.0,False,0.0
113.485794,22.874922,2018,Siltstone–Shale,18.58445578,382.2894707963137,5.52,0.6167970479780273,2.935064,19.631558,Nansha,Fine-Grained Soil,18.58445578,-0.820325681722383,False,5.52,5.52,0.6167970479791696,-3.0,-3.1858445578,18.58445578,-3.0,0.1858445578,-3.0,False,-3.0
113.495644,22.880627,2018,Sandstone–Siltstone,5.744305688,382.2894707963137,4.0,0.3812426274995527,6.48886,18.134256,Nansha,Mixed Clastics,5.744305688,-1.186889490191127,False,4.0,4.0,0.3812426275002587,-4.0,-4.05744305688,5.744305688,-4.0,0.05744305688,-4.0,False,-4.0
113.475418,22.898258,2018,Sandstone–Siltstone,27.3690105,2857.110781740871,3.77,0.3812624261977129,17.844196,32.071051000000004,Nansha,Mixed Clastics,27.3690105,-0.5695420218123983,False,3.77,3.77,0.381262426198419,-3.0,-3.273690105,27.3690105,-3.0,0.273690105,-3.0,False,-3.0
113.528313,22.685646,2018,Shale–Limestone,14.66418274,1076.4466677685675,4.89,0.3331354451909211,0.890947,3.982839,Nansha,Mixed Clastics,14.66418274,-0.9322426145840228,False,4.89,4.89,0.333135445191538,0.0,-0.1466418274,14.66418274,0.0,0.1466418274,0.0,False,0.0
113.502388,22.697573,2018,Sandstone–Siltstone,20.22860154,382.2894707963137,6.74,0.4082288315096194,15.811621,31.374053,Nansha,Mixed Clastics,20.22860154,-0.7733881983483499,False,6.74,6.74,0.4082288315103754,-3.0,-3.2022860154,20.22860154,-3.0,0.2022860154,-3.0,False,-3.0
113.509125,22.69861,2018,Tuff–Sandstone,2.441656425,382.2894707963137,6.23,0.4152805421196527,20.629011,42.160409,Nansha,Mixed Clastics,2.441656425,-1.281174345368642,False,6.23,6.23,0.4152805421204218,-3.0,-3.02441656425,2.441656425,-3.0,0.02441656425,-3.0,False,-3.0
113.511719,22.693424,2018,Shale–Limestone,56.76484828,382.2894707963137,3.95,0.3218065676058799,8.27847,23.108589,Nansha,Mixed Clastics,56.76484828,0.2696576894495282,False,3.95,3.95,0.3218065676064758,0.0,-0.5676484828,56.76484828,0.0,0.5676484828,0.0,False,0.0
113.503426,22.728168,2018,Conglomerate–Sandstone,32.19013779,382.2894707963137,4.85,0.0028937499218498,26.380659,58.573773,Nansha,Coarse-Grained Soil,32.19013779,-0.4319072770568776,False,4.85,4.85,0.0028937499218551,0.0,-0.3219013779,32.19013779,0.0,0.3219013779,0.0,False,0.0
113.518463,22.691351,2018,Limestone–Sandstone,66.24030799,1076.4466677685675,5.74,0.1342197727499156,14.579318,32.749415,Nansha,Mixed Clastics,66.24030799,0.5401654773961666,False,5.74,5.74,0.1342197727501641,5.0,4.3375969201,66.24030799,5.0,0.6624030799,5.0,False,5.0
113.50705,22.738022,2018,Siltstone–Shale,9.149415447,382.2894707963137,6.9,0.6241183387903728,12.798259,27.340868,Nansha,Fine-Grained Soil,9.149415447,-1.0896795672097122,False,6.9,6.9,0.6241183387915287,1.0,0.90850584553,9.149415447,1.0,0.09149415447,1.0,False,1.0
113.504974,22.750984,2018,Conglomerate–Sandstone,90.48453989,382.2894707963137,4.84,0.0,20.889923,39.988951,Nansha,Coarse-Grained Soil,90.48453989,1.2322958586602035,False,4.84,4.84,0.0,-2.0,-2.9048453989,90.48453989,-2.0,0.9048453989,-2.0,False,-2.0
113.512238,22.73439,2018,Siltstone–Shale,79.10552032,382.2894707963137,5.2,0.6310843507806153,5.098911,10.184142,Nansha,Fine-Grained Soil,79.10552032,0.9074447688884116,False,5.2,5.2,0.631084350781784,-3.0,-3.7910552032,79.10552032,-3.0,0.7910552032,-3.0,False,-3.0
113.50135,22.733873,2018,Shale–Limestone,59.7639132,382.2894707963137,3.11,0.3390894924148797,9.909024,29.488905000000003,Nansha,Mixed Clastics,59.7639132,0.3552757430581969,False,3.11,3.11,0.3390894924155077,-5.0,-5.597639132,59.7639132,-5.0,0.597639132,-5.0,False,-5.0
113.502907,22.783136,2018,Tuff–Sandstone,56.42907559,382.2894707963137,4.63,0.1819424850808881,23.762218,49.88954,Nansha,Mixed Clastics,56.42907559,0.2600719669194712,False,4.63,4.63,0.181942485081225,0.0,-0.5642907559,56.42907559,0.0,0.5642907559,0.0,False,0.0
113.506012,22.763432,2018,Tuff–Sandstone,22.85775822,382.2894707963137,3.89,0.2064484351407367,13.293188,30.604496000000005,Nansha,Mixed Clastics,22.85775822,-0.6983303774680237,False,3.89,3.89,0.206448435141119,1.0,0.7714224178,22.85775822,1.0,0.2285775822,1.0,False,1.0
113.514313,22.805435,2018,Limestone–Sandstone,63.32095214,1076.4466677685675,4.95,0.1294674501774755,7.783189,26.872616,Nansha,Mixed Clastics,63.32095214,0.4568229782054251,False,4.95,4.95,0.1294674501777152,4.0,3.3667904786,63.32095214,4.0,0.6332095214000001,4.0,False,4.0
113.511719,22.789877,2018,Siltstone–Sandstone,90.27236981,382.2894707963137,5.68,0.4445135833777865,12.482069,22.372037,Nansha,Mixed Clastics,90.27236981,1.2262387742795176,False,5.68,5.68,0.4445135833786097,-3.0,-3.9027236981,90.27236981,-3.0,0.9027236981,-3.0,False,-3.0
113.508606,22.800768,2018,Tuff–Sandstone,81.54030083,382.2894707963137,3.44,0.1992646851791863,3.089034,17.841199,Nansha,Mixed Clastics,81.54030083,0.9769534903703472,False,3.44,3.44,0.1992646851795553,33.0,-1.8154030083,81.54030083,33.0,0.8154030083000001,-1.0,True,-1.0
113.526756,22.830845,2018,Siltstone–Sandstone,54.62024487,1076.4466677685675,2.52,0.8107869940145427,16.388319,51.082639,Nansha,Mixed Clastics,54.62024487,0.2084330162181417,False,2.52,2.52,0.8107869940160443,-3.0,-3.5462024487,54.62024487,-3.0,0.5462024487,-3.0,False,-3.0
113.525719,22.820473,2018,Tuff–Sandstone,23.52098686,1076.4466677685675,7.39,0.1935000790644141,18.259119,33.513380999999995,Nansha,Mixed Clastics,23.52098686,-0.6793963607764729,False,7.39,7.39,0.1935000790647724,-2.0,-2.2352098686,23.52098686,-2.0,0.2352098686,-2.0,False,-2.0
113.510681,22.811657,2018,Conglomerate–Sandstone,26.06235769,382.2894707963137,6.83,0.0,13.943009,29.204099,Nansha,Coarse-Grained Soil,26.06235769,-0.6068446722446864,False,6.83,6.83,0.0,63.0,0.7393764231,26.06235769,63.0,0.2606235769,1.0,True,1.0
113.514832,22.840696,2018,Siltstone–Shale,62.12255361,1076.4466677685675,6.72,0.653733436489108,4.189305,30.672223,Nansha,Fine-Grained Soil,62.12255361,0.4226107979682295,False,6.72,6.72,0.6537334364903187,-1.0,-1.6212255361,62.12255361,-1.0,0.6212255361,-1.0,False,-1.0
113.513275,22.836548,2018,Tuff–Sandstone,24.13741667,382.2894707963137,3.05,0.4031973487213083,15.67024,31.846713,Nansha,Mixed Clastics,24.13741667,-0.6617983687601608,False,3.05,3.05,0.403197348722055,-4.0,-4.2413741667,24.13741667,-4.0,0.2413741667,-4.0,False,-4.0
113.510162,22.841215,2018,Sandstone–Siltstone,25.44169832,382.2894707963137,7.94,0.3923082043940837,12.642156,31.96487,Nansha,Mixed Clastics,25.44169832,-0.6245634107951619,False,7.94,7.94,0.3923082043948102,-2.0,-2.2544169832,25.44169832,-2.0,0.2544169832,-2.0,False,-2.0
113.505493,22.870773,2018,Siltstone–Shale,78.61631672,382.2894707963137,7.9,0.626709750616187,2.255822,20.727229,Nansha,Fine-Grained Soil,78.61631672,0.8934788624583656,False,7.9,7.9,0.6267097506173476,-3.0,-3.7861631672,78.61631672,-3.0,0.7861631672,-3.0,False,-3.0
113.52002,22.865587,2018,Conglomerate–Sandstone,44.74071491,1076.4466677685675,4.16,0.0,10.35074,25.671349,Nansha,Coarse-Grained Soil,44.74071491,-0.0736102700418068,False,4.16,4.16,0.0,-2.0,-2.4474071491,44.74071491,-2.0,0.4474071491,-2.0,False,-2.0
113.513794,22.856255,2018,Siltstone–Shale,91.56231632,382.2894707963137,2.7,0.9999999999979096,14.618437,29.685317,Nansha,Fine-Grained Soil,91.56231632,1.263064489091151,False,2.7,2.7,0.9999999999997616,-2.0,-2.9156231632,91.56231632,-2.0,0.9156231632,-2.0,False,-2.0
113.513794,22.882181,2018,Sandstone–Siltstone,40.44025013,382.2894707963137,3.59,0.381194800847394,0.198784,15.674934,Nansha,Mixed Clastics,40.44025013,-0.1963810115555424,False,3.59,3.59,0.3811948008480999,0.0,-0.4044025013,40.44025013,0.0,0.4044025013,0.0,False,0.0
113.540237,22.639494,2018,Limestone–Sandstone,48.48995711,1076.4466677685675,7.09,0.1439253274527434,31.043171,74.042186,Nansha,Mixed Clastics,48.48995711,0.0334240317269869,False,7.09,7.09,0.1439253274530099,1.0,0.5151004289000001,48.48995711,1.0,0.4848995711,1.0,False,1.0
113.551651,22.686165,2018,Sandstone–Siltstone,30.57531366,503.012461574097,4.12,0.7011295418831742,20.978809,41.565404,Nansha,Mixed Clastics,30.57531366,-0.4780076792218671,False,4.12,4.12,0.7011295418844727,-1.0,-1.3057531366,30.57531366,-1.0,0.3057531366,-1.0,False,-1.0
113.535057,22.672163,2018,Tuff–Sandstone,70.35453537,1076.4466677685675,7.78,0.1863443757007432,27.72694,62.567573,Nansha,Mixed Clastics,70.35453537,0.6576194671481097,False,7.78,7.78,0.1863443757010883,0.0,-0.7035453536999999,70.35453537,0.0,0.7035453536999999,0.0,False,0.0
113.536613,22.651939,2018,Limestone–Sandstone,64.8047144,1076.4466677685675,5.52,0.1226358118223619,22.201017,46.028024,Nansha,Mixed Clastics,64.8047144,0.4991817934054638,False,5.52,5.52,0.122635811822589,-1.0,-1.648047144,64.8047144,-1.0,0.648047144,-1.0,False,-1.0
113.541794,22.645716,2018,Conglomerate–Sandstone,32.30596488,1076.4466677685675,6.5,0.0,6.929985,14.093371,Nansha,Coarse-Grained Soil,32.30596488,-0.4286006163924743,False,6.5,6.5,0.0,-1.0,-1.3230596488,32.30596488,-1.0,0.3230596488,-1.0,False,-1.0
113.549576,22.690313,2018,Shale–Limestone,42.89814913,503.012461574097,3.94,0.3257361114131678,15.779804,34.54651,Nansha,Mixed Clastics,42.89814913,-0.1262122976529793,False,3.94,3.94,0.325736111413771,-5.0,-5.4289814913,42.89814913,-5.0,0.4289814913,-5.0,False,-5.0
113.542313,22.72765,2018,Siltstone–Sandstone,39.0238976,1076.4466677685675,3.29,0.7541784434278528,3.49704,17.153696,Nansha,Mixed Clastics,39.0238976,-0.2368153969646833,False,3.29,3.29,0.7541784434292494,-1.0,-1.390238976,39.0238976,-1.0,0.390238976,-1.0,False,-1.0
113.532982,22.691868,2018,Siltstone–Shale,31.29098983,1076.4466677685675,2.68,0.9999999999979096,17.633289,34.185921,Nansha,Fine-Grained Soil,31.29098983,-0.4575763773581159,False,2.68,2.68,0.9999999999997616,-2.0,-2.3129098983,31.29098983,-2.0,0.3129098983,-2.0,False,-2.0
113.535057,22.693424,2018,Tuff–Sandstone,44.4035143,1076.4466677685675,7.74,0.2022042546730846,14.452517,28.67559,Nansha,Mixed Clastics,44.4035143,-0.0832367571882925,False,7.74,7.74,0.202204254673459,2.0,1.555964857,44.4035143,2.0,0.4440351429999999,2.0,False,2.0
113.540237,22.692387,2018,Conglomerate–Sandstone,69.65294508,1076.4466677685675,6.26,0.0,17.510788,38.82424,Nansha,Coarse-Grained Soil,69.65294508,0.6375902925010529,False,6.26,6.26,0.0,-2.0,-2.6965294508,69.65294508,-2.0,0.6965294508,-2.0,False,-2.0
113.545425,22.702759,2018,Limestone–Sandstone,88.12981476,1076.4466677685675,5.61,0.1365470237134016,6.002099,12.794921,Nansha,Mixed Clastics,88.12981476,1.165072578140481,False,5.61,5.61,0.1365470237136545,4.0,3.1187018524,88.12981476,4.0,0.8812981476,4.0,False,4.0
113.530388,22.748911,2018,Shale–Limestone,92.90651051,1076.4466677685675,4.05,0.3329860584118894,5.963554,19.829472000000003,Nansha,Mixed Clastics,92.90651051,1.3014388802063266,False,4.05,4.05,0.332986058412506,0.0,-0.9290651051,92.90651051,0.0,0.9290651051,0.0,False,0.0
113.5392,22.738022,2018,Siltstone–Sandstone,20.44795951,1076.4466677685675,2.12,0.7719239912173039,24.60062,40.42838,Nansha,Mixed Clastics,20.44795951,-0.7671259122905514,False,2.12,2.12,0.7719239912187335,0.0,-0.2044795951,20.44795951,0.0,0.2044795951,0.0,False,0.0
113.543869,22.731279,2018,Limestone–Sandstone,27.8880216,1076.4466677685675,3.25,0.3289890350316378,8.145159,14.359297,Nansha,Mixed Clastics,27.8880216,-0.5547251634353233,False,3.25,3.25,0.3289890350322471,-3.0,-3.278880216,27.8880216,-3.0,0.278880216,-3.0,False,-3.0
113.543869,22.782099,2018,Shale–Limestone,19.47111261,1076.4466677685675,4.56,0.3292829951716076,14.04502,42.66654,Nansha,Mixed Clastics,19.47111261,-0.7950131813169458,False,4.56,4.56,0.3292829951722174,33.0,3.8052888739,19.47111261,33.0,0.1947111261,4.0,True,4.0
113.544388,22.774321,2018,Sandstone–Siltstone,42.85315999,1076.4466677685675,3.91,0.3885002458224649,15.23523,41.216997,Nansha,Mixed Clastics,42.85315999,-0.1274966588465769,False,3.91,3.91,0.3885002458231844,1.0,0.5714684001,42.85315999,1.0,0.4285315999,1.0,False,1.0
113.537643,22.800249,2018,Siltstone–Shale,36.88129048,1076.4466677685675,4.92,0.6633914919312243,5.602667,14.720589,Nansha,Fine-Grained Soil,36.88129048,-0.2979830796110715,False,4.92,4.92,0.6633914919324528,3.0,2.6311870952,36.88129048,3.0,0.3688129047999999,3.0,False,3.0
113.550613,22.806471,2018,Sandstone–Siltstone,62.12910704,503.012461574097,5.82,0.3759327630438046,6.962018,35.771124,Nansha,Mixed Clastics,62.12910704,0.4227978869229631,False,5.82,5.82,0.3759327630445008,51.0,7.3787089296,62.12910704,51.0,0.6212910704,8.0,True,8.0
113.532982,22.797655,2018,Tuff–Sandstone,18.88016252,1076.4466677685675,2.58,0.4212648757389753,10.122886,20.649791,Nansha,Mixed Clastics,18.88016252,-0.8118837719294584,False,2.58,2.58,0.4212648757397554,1.0,0.8111983748,18.88016252,1.0,0.1888016252,1.0,False,1.0
113.540237,22.819954,2018,Mudstone–Siltstone,23.85908262,1076.4466677685675,6.39,0.6795135264059498,42.197884,64.297138,Nansha,Fine-Grained Soil,23.85908262,-0.6697443186644457,False,6.39,6.39,0.6795135264072082,-2.0,-2.2385908262,23.85908262,-2.0,0.2385908262,-2.0,False,-2.0
113.530388,22.827213,2018,Mudstone–Siltstone,18.8841387,1076.4466677685675,5.47,0.9999999999979096,6.469263,19.912948,Nansha,Fine-Grained Soil,18.8841387,-0.8117702589507536,False,5.47,5.47,0.9999999999997616,-4.0,-4.188841387,18.8841387,-4.0,0.188841387,-4.0,False,-4.0
113.545425,22.830845,2018,Limestone–Sandstone,89.3388381,1076.4466677685675,3.46,0.133757905878847,3.720577,35.053567,Nansha,Mixed Clastics,89.3388381,1.1995880781044672,False,3.46,3.46,0.1337579058790947,0.0,-0.8933883810000001,89.3388381,0.0,0.8933883810000001,0.0,False,0.0
113.542831,22.839659,2018,Mudstone–Siltstone,71.67914776,1076.4466677685675,1.93,0.9999999999979096,5.487268,33.341794,Nansha,Fine-Grained Soil,71.67914776,0.6954348321511881,False,1.93,1.93,0.9999999999997616,0.0,-0.7167914776000001,71.67914776,0.0,0.7167914776000001,0.0,False,0.0
113.545425,22.848993,2018,Tuff–Sandstone,48.88128526,1076.4466677685675,6.49,0.2049921779328176,12.600491,30.199489,Nansha,Mixed Clastics,48.88128526,0.0445957653903186,False,6.49,6.49,0.2049921779331972,0.0,-0.4888128526,48.88128526,0.0,0.4888128526,0.0,False,0.0
113.535057,22.855736,2018,Sandstone–Siltstone,87.63221181,1076.4466677685675,5.74,0.3924227660712204,22.283388,47.561752,Nansha,Mixed Clastics,87.63221181,1.1508668849709809,False,5.74,5.74,0.3924227660719471,-5.0,-5.8763221181,87.63221181,-5.0,0.8763221181,-5.0,False,-5.0
113.530388,22.864552,2018,Tuff–Sandstone,36.82465565,1076.4466677685675,7.18,0.2048944645915454,32.321651,61.224398,Nansha,Mixed Clastics,36.82465565,-0.2995999048684113,False,7.18,7.18,0.2048944645919248,-6.0,-6.3682465565,36.82465565,-6.0,0.3682465565,-6.0,False,-6.0
113.560463,22.637419,2018,Tuff–Sandstone,40.29557723,503.012461574097,3.58,0.1860149265670404,18.778044,40.405728,Nansha,Mixed Clastics,40.29557723,-0.2005111696009114,False,3.58,3.58,0.1860149265673849,-3.0,-3.4029557723,40.29557723,-3.0,0.4029557723,-3.0,False,-3.0
113.56617,22.624973,2018,Mudstone–Siltstone,10.33843823,503.012461574097,4.35,0.6973340955699475,11.18482,21.9026,Nansha,Fine-Grained Soil,10.33843823,-1.05573504813714,False,4.35,4.35,0.6973340955712389,0.0,-0.1033843823,10.33843823,0.0,0.1033843823,0.0,False,0.0
113.556313,22.615641,2018,Limestone–Sandstone,92.54986694,503.012461574097,5.94,0.1228763149592035,25.411545,50.817132,Nansha,Mixed Clastics,92.54986694,1.2912573305867046,False,5.94,5.94,0.122876314959431,2.0,1.0745013306,92.54986694,2.0,0.9254986694,2.0,False,2.0
113.570839,22.6229,2018,Siltstone–Shale,17.60542711,503.012461574097,4.59,0.6706597268489298,14.697972,30.486547,Nansha,Fine-Grained Soil,17.60542711,-0.8482752364630931,False,4.59,4.59,0.6706597268501718,-3.0,-3.1760542711,17.60542711,-3.0,0.1760542711,-3.0,False,-3.0
113.562019,22.683571,2018,Shale–Limestone,6.131550392,503.012461574097,4.06,0.5804247399812543,36.560467,77.593226,Nansha,Mixed Clastics,6.131550392,-1.175834331763031,False,4.06,4.06,0.5804247399823292,-1.0,-1.06131550392,6.131550392,-1.0,0.06131550392,-1.0,False,-1.0
113.571869,22.649864,2018,Limestone–Sandstone,41.00546414,503.012461574097,1.34,0.335410942357373,2.377472,4.623859,Nansha,Mixed Clastics,41.00546414,-0.1802451409760717,False,1.34,1.34,0.3354109423579942,0.0,-0.4100546414,41.00546414,0.0,0.4100546414,0.0,False,0.0
113.578094,22.673201,2018,Conglomerate–Sandstone,17.65755899,845.060935444483,6.72,0.0057638798419897,8.928126,26.478054,Nansha,Coarse-Grained Soil,17.65755899,-0.8467869625458482,False,6.72,6.72,0.0057638798420003,-1.0,-1.1765755899,17.65755899,-1.0,0.1765755899,-1.0,False,-1.0
113.56617,22.66231,2018,Tuff–Sandstone,11.15814394,503.012461574097,4.54,0.1904966685826306,17.06167,46.799031,Nansha,Mixed Clastics,11.15814394,-1.0323338850098969,False,4.54,4.54,0.1904966685829834,1.0,0.8884185606,11.15814394,1.0,0.1115814394,1.0,False,1.0
113.57032,22.689795,2018,Shale–Limestone,17.66419246,503.012461574097,6.67,0.6371978694212723,79.190247,146.95986,Nansha,Mixed Clastics,17.66419246,-0.8465975885892245,False,6.67,6.67,0.6371978694224524,-2.0,-2.1766419246,17.66419246,-2.0,0.1766419246,-2.0,False,-2.0
113.55735,22.730761,2018,Sandstone–Siltstone,49.20215747,503.012461574097,8.01,0.3713190560853307,1.502918,11.620591,Nansha,Mixed Clastics,49.20215747,0.0537561052996368,False,8.01,8.01,0.3713190560860184,0.0,-0.4920215747,49.20215747,0.0,0.4920215747,0.0,False,0.0
113.553726,22.70224,2018,Siltstone–Shale,52.69312889,503.012461574097,3.77,0.6563506050221548,0.29209,4.124477,Nansha,Fine-Grained Soil,52.69312889,0.1534172284019304,False,3.77,3.77,0.6563506050233704,-1.0,-1.5269312889,52.69312889,-1.0,0.5269312889,-1.0,False,-1.0
113.563057,22.694462,2018,Shale–Limestone,57.32721012,503.012461574097,6.14,0.3201128155736499,17.199848,35.438505,Nansha,Mixed Clastics,57.32721012,0.2857121355682168,False,6.14,6.14,0.3201128155742427,0.0,-0.5732721011999999,57.32721012,0.0,0.5732721011999999,0.0,False,0.0
113.556313,22.702759,2018,Shale–Limestone,1.184265183,503.012461574097,3.86,0.3032146558384092,2.098412,9.038624,Nansha,Mixed Clastics,1.184265183,-1.3170706642668093,False,3.86,3.86,0.3032146558389707,1.0,0.98815734817,1.184265183,1.0,0.01184265183,1.0,False,1.0
113.564095,22.746836,2018,Sandstone–Siltstone,89.21214704,503.012461574097,5.44,0.6836594255418003,15.732184,40.537085000000005,Nansha,Mixed Clastics,89.21214704,1.1959712701139222,False,5.44,5.44,0.6836594255430664,8.0,7.1078785296,89.21214704,8.0,0.8921214704000001,8.0,False,8.0
113.572388,22.752022,2018,Tuff–Sandstone,54.98365565,503.012461574097,3.4,0.1932747478405929,19.892355,49.282568,Nansha,Mixed Clastics,54.98365565,0.2188077578372756,False,3.4,3.4,0.1932747478409508,6.0,5.4501634435,54.98365565,6.0,0.5498365565000001,6.0,False,6.0
113.553207,22.740614,2018,Mudstone–Siltstone,55.60304955,503.012461574097,7.54,0.7232927601842999,6.595039,10.711729,Nansha,Fine-Grained Soil,55.60304955,0.2364903694344538,False,7.54,7.54,0.7232927601856394,0.0,-0.5560304955,55.60304955,0.0,0.5560304955,0.0,False,0.0
113.556831,22.783655,2018,Sandstone–Siltstone,41.09672525,503.012461574097,5.09,0.4134354283166015,22.286844,51.502696,Nansha,Mixed Clastics,41.09672525,-0.177639796037968,False,5.09,5.09,0.4134354283173672,240.0,5.5890327475,41.09672525,240.0,0.4109672525,6.0,True,6.0
113.558388,22.777431,2018,Sandstone–Siltstone,37.62379622,503.012461574097,7.24,0.4096193511983882,8.946876,33.328601,Nansha,Mixed Clastics,37.62379622,-0.2767858404889304,False,7.24,7.24,0.4096193511991468,74.0,6.6237620378,37.62379622,74.0,0.3762379622,7.0,True,7.0
113.570839,22.784693,2018,Siltstone–Sandstone,50.43556474,503.012461574097,6.28,0.4425497451211271,13.329425,32.384586,Nansha,Mixed Clastics,50.43556474,0.0889677237811005,False,6.28,6.28,0.4425497451219466,92.0,5.4956443526,50.43556474,92.0,0.5043556473999999,6.0,True,6.0
113.560982,22.803879,2018,Tuff–Sandstone,51.93947301,503.012461574097,4.72,0.4207338818005824,0.593621,11.908738,Nansha,Mixed Clastics,51.93947301,0.1319016723010881,False,4.72,4.72,0.4207338818013616,-1.0,-1.5193947301,51.93947301,-1.0,0.5193947301,-1.0,False,-1.0
113.565132,22.797655,2018,Mudstone–Siltstone,68.88846955,503.012461574097,4.53,0.7056697349905093,1.584553,15.268237,Nansha,Fine-Grained Soil,68.88846955,0.6157658543324869,False,4.53,4.53,0.7056697349918162,48.0,8.3111153045,68.88846955,48.0,0.6888846955,9.0,True,9.0
113.562538,22.786766,2018,Mudstone–Siltstone,76.43928725,503.012461574097,4.82,0.6976266417041175,16.939646,33.244779,Nansha,Fine-Grained Soil,76.43928725,0.8313284819757346,False,4.82,4.82,0.6976266417054094,94.0,5.2356071275,76.43928725,94.0,0.7643928725000001,6.0,True,6.0
113.577057,22.829288,2018,Limestone–Sandstone,6.80472183,503.012461574097,7.61,0.1290046410825397,30.833385,74.26368199999999,Nansha,Mixed Clastics,6.80472183,-1.1566164655934292,False,7.61,7.61,0.1290046410827786,0.0,-0.0680472183,6.80472183,0.0,0.0680472183,0.0,False,0.0
