longitude,latitude,year,GWL,seismic_risk_score,rainfall_mm,subsidence,geology,normalized_density,density_tier,subsidence_intensity,density_concentration,normalized_seismic_risk_score,rainfall_category
113.400841,22.619944,2022,0.649866999,-15.76328521,2108.184669,10.75,Residual Soil,0.323067119,Low,Minimal,Sparse,0.317960599,Medium
113.380081,22.606482,2021,1.193603409,-15.83276861,1846.713891,5.89,Residual Soil,0.331743338,Medium,Minimal,Moderate,0.280364217,Medium
113.373238,22.595903,2015,1.858510465,-15.75849717,1711.004196,23.85,Residual Soil,0.291042783,Low,Minimal,Sparse,0.33732077,Medium
113.403191,22.599634,2022,1.116409727,-15.38302152,2139.959027,18.9,Residual Soil,0.360910232,Medium,Minimal,Moderate,0.363306009,Medium
113.385002,22.599318,2022,0.490652519,-15.64116727,2059.808958,2.7,Residual Soil,0.319200995,Medium,Minimal,Sparse,0.299490081,Medium
113.395699,22.600962,2023,1.954301672,-15.51317898,1952.650835,29.32,Gravelly Soil,0.586213694,Medium,Moderate,Moderate,0.372720352,Medium
113.381462,22.59936,2017,0.914200682,-15.69384352,1835.017532,9.4,Residual Soil,0.313504234,Low,Minimal,Sparse,0.310663873,Medium
113.401169,22.617271,2023,1.102927687,-15.71275184,1901.453052,15.4,Residual Soil,0.344466319,Medium,Minimal,Moderate,0.327559226,Medium
113.389931,22.595556,2022,0.623139435,-15.50622872,2062.531941,4.13,Sand,0.790172663,High,Minimal,Dense,0.310812373,Medium
113.391586,22.605228,2015,1.627149502,-15.64450251,1688.063849,18.8,Gravelly Soil,0.481066309,Medium,Minimal,Moderate,0.331713903,Medium
113.392075,22.600288,2015,1.89817373,-15.55427547,1712.189062,24.33,Residual Soil,0.298707451,Low,Minimal,Sparse,0.352151299,Medium
113.398689,22.625835,2018,0,-15.89486151,2310.784077,1.26,Rock,0.081085548,Low,Minimal,Sparse,0.290311979,Medium
113.376328,22.59642,2020,1.427595827,-15.72103592,1594.542991,7.11,Gravelly Soil,0.548172226,Medium,Minimal,Moderate,0.286649546,Medium
113.393127,22.606386,2017,1.811575067,-15.64183201,1862.324159,20.33,Residual Soil,0.326399814,Low,Minimal,Sparse,0.332996272,Medium
113.399841,22.623465,2021,1.06153121,-15.83790121,1893.619274,11.43,Residual Soil,0.313326388,Low,Minimal,Sparse,0.30476615,Medium
113.395142,22.59683,2020,1.188233245,-15.45167284,1559.800775,0.34,Residual Soil,0.301731912,Medium,Minimal,Sparse,0.285291029,Medium
113.401367,22.595108,2017,1.756621257,-15.33263183,1858.153943,19.31,Residual Soil,0.325946209,Low,Minimal,Sparse,0.35171394,Medium
113.386391,22.595581,2015,1.948289893,-15.55852109,1762.650489,31.81,Residual Soil,0.307202644,Low,Moderate,Sparse,0.379349449,Medium
113.394478,22.600477,2017,1.947587885,-15.52264481,1888.641444,25.1,Residual Soil,0.343079507,Medium,Moderate,Moderate,0.356002096,Medium
113.401604,22.605684,2021,1.20829327,-15.50851261,1913.133426,15.33,Residual Soil,0.327240358,Low,Minimal,Sparse,0.338567522,Medium
113.395279,22.596645,2019,0.729104257,-15.4465766,2076.527896,6.78,Gravelly Soil,0.525867372,Medium,Minimal,Moderate,0.322353437,Medium
113.388924,22.596174,2020,1.543162012,-15.5312786,1664.11284,17.79,Gravelly Soil,0.551226114,Medium,Minimal,Moderate,0.337776793,Medium
113.402504,22.60635,2017,1.236391876,-15.50704551,1762.584401,1.78,Residual Soil,0.280616879,Low,Minimal,Sparse,0.285783393,Medium
113.407639,22.599548,2019,0.582491693,-15.3180698,2077.521389,5.76,Residual Soil,0.299661804,Low,Minimal,Sparse,0.331053024,Medium
113.375137,22.59638,2022,0.742859394,-15.73807421,2039.118066,1.79,Residual Soil,0.305135359,Medium,Minimal,Sparse,0.282787536,Medium
113.384087,22.625256,2017,0.747354609,-16.09131207,1790.491101,1.83,Residual Soil,0.276397447,Low,Minimal,Sparse,0.258586558,Medium
113.398399,22.621277,2022,0.177136179,-15.82051492,2077.756234,2.74,Residual Soil,0.305464735,Low,Minimal,Sparse,0.295480465,Medium
113.37632,22.597858,2017,0.898052983,-15.74490002,1831.225634,8.74,Gravelly Soil,0.522630768,Medium,Minimal,Moderate,0.305039522,Medium
113.386086,22.59594,2017,1.110938931,-15.56897701,1841.814361,11.91,Gravelly Soil,0.472596358,Medium,Minimal,Moderate,0.323783297,Medium
113.404999,22.629726,2023,0.943744977,-15.87446055,1812.328365,1.63,Residual Soil,0.293584046,Medium,Minimal,Sparse,0.267595767,Medium
113.40535,22.59824,2016,0.412461893,-15.32847096,2624.651708,19.08,Rock,0.1062473,Low,Minimal,Sparse,0.386535244,High
113.378166,22.59557,2021,1.158684704,-15.67972576,1853.667623,6.59,Residual Soil,0.318980827,Medium,Minimal,Sparse,0.294466863,Medium
113.383194,22.597496,2016,0.551841352,-15.6373729,2638.971825,22.14,Rock,0.11262107,Low,Minimal,Sparse,0.373669811,High
113.377472,22.596638,2018,0.604012355,-15.70766163,2356.232469,12.73,Gravelly Soil,0.487966108,Medium,Minimal,Moderate,0.33058946,High
113.389244,22.603561,2019,0.616843184,-15.65034552,2059.059324,3.44,Gravelly Soil,0.514468788,Medium,Minimal,Moderate,0.298431147,Medium
113.384712,22.604912,2020,1.711940349,-15.738904,1658.023849,18.27,Gravelly Soil,0.54210634,Medium,Minimal,Moderate,0.32099411,Medium
113.381432,22.595129,2015,1.546100631,-15.62407607,1657.937739,13.93,Gravelly Soil,0.457429312,Medium,Minimal,Moderate,0.316475526,Medium
113.394402,22.595833,2016,0.445838007,-15.44567902,2619.812776,18.82,Sand,0.710493502,High,Minimal,Dense,0.376115016,High
113.390709,22.606359,2018,0.991534201,-15.67623726,2445.055208,27.89,Rock,0.124068162,Low,Moderate,Sparse,0.382259199,High
113.400124,22.6357,2018,0.929131019,-16.0456235,2444.201129,27.65,Residual Soil,0.325537917,Low,Moderate,Sparse,0.356383623,High
113.38028,22.637783,2022,0.621654826,-16.3590716,2080.923318,6.7,Residual Soil,0.323443614,Medium,Minimal,Sparse,0.262223379,Medium
113.374237,22.639856,2018,0.29463391,-16.48021142,2345.167149,8.73,Residual Soil,0.296987472,Low,Minimal,Sparse,0.270218231,High
113.406876,22.641878,2016,1.275445158,-16.06094939,2737.277865,41.39,Rock,0.147884707,Low,Moderate,Sparse,0.400801194,High
113.399895,22.632214,2017,1.150136981,-15.9883021,1890.611311,19.07,Residual Soil,0.332734916,Medium,Minimal,Moderate,0.321551723,Medium
113.388191,22.634823,2018,0.623128281,-16.19676116,2371.11249,14.97,Residual Soil,0.303974716,Low,Minimal,Sparse,0.305154274,High
113.400208,22.646648,2020,2.388401411,-16.23540746,1722.708621,32.7,Residual Soil,0.386329784,Medium,Moderate,Moderate,0.324898361,Medium
113.387901,22.660282,2020,1.313125637,-16.64212935,1569.647821,2.71,Residual Soil,0.310777184,Medium,Minimal,Sparse,0.209483815,Medium
113.37545,22.642761,2020,1.203714888,-16.51257528,1598.322294,5.87,Residual Soil,0.309671813,Low,Minimal,Sparse,0.233378192,Medium
113.39798,22.635326,2015,1.394969602,-16.06880667,1646.861898,11.18,Residual Soil,0.27230873,Low,Minimal,Sparse,0.279299621,Medium
113.376915,22.637871,2019,0.864760121,-16.40829153,2117.366578,13.26,Rock,0.113282582,Low,Minimal,Sparse,0.278851503,Medium
113.388268,22.635437,2015,1.855946776,-16.20623478,1711.077389,23.84,Residual Soil,0.324334397,Low,Minimal,Sparse,0.306626367,Medium
113.395683,22.658916,2022,0.648834918,-16.51217423,2039.032032,0.79,Rock,0.085823163,Low,Minimal,Sparse,0.229066388,Medium
113.379265,22.640442,2015,1.545318809,-16.41893023,1680.634941,17.11,Residual Soil,0.275810596,Low,Minimal,Sparse,0.27419524,Medium
113.396729,22.696962,2017,1.534229578,-17.17505333,1958.374589,31.62,Residual Soil,0.350522685,Low,Moderate,Moderate,0.278450336,Medium
113.395073,22.689871,2015,1.464994323,-17.06945617,1759.388387,27.53,Gravelly Soil,0.513743337,Medium,Moderate,Moderate,0.271751588,Medium
113.392952,22.686205,2021,0.975022012,-17.03192155,1907.611129,12.71,Residual Soil,0.30691365,Low,Minimal,Sparse,0.230009494,Medium
113.378288,22.698318,2020,1.724814759,-17.44213355,1608.929077,11.48,Residual Soil,0.324467869,Low,Minimal,Sparse,0.177653661,Medium
113.377853,22.684002,2018,0.874916221,-17.19491747,2541.216121,40.84,Residual Soil,0.370631871,Medium,Moderate,Moderate,0.329699726,High
113.385254,22.694778,2023,1.585878287,-17.28660835,1955.098682,26.75,Residual Soil,0.350566142,Medium,Moderate,Moderate,0.250709294,Medium
113.37368,22.687635,2023,2.203851014,-17.31534161,2035.972244,42.99,Residual Soil,0.3953369,Medium,Moderate,Moderate,0.295196534,Medium
113.376335,22.680763,2016,0.932926879,-17.15860353,2656.128549,27.77,Residual Soil,0.337103923,Low,Moderate,Moderate,0.280377361,High
113.376305,22.684229,2021,0.946915009,-17.21987784,1839.169248,2.88,Residual Soil,0.315238354,Medium,Minimal,Sparse,0.180006025,Medium
113.375694,22.703215,2022,1.069837361,-17.56365761,2082.194896,10.02,Rock,0.102643952,Low,Minimal,Sparse,0.182029813,Medium
113.396378,22.696943,2019,0.944492153,-17.1792781,2189.27106,24.31,Residual Soil,0.339582486,Low,Minimal,Moderate,0.265340541,Medium
113.404137,22.696703,2015,2.043136089,-17.07453458,1798.339344,37.57,Residual Soil,0.327173514,Low,Moderate,Sparse,0.295032174,Medium
113.382286,22.676702,2019,0.741940719,-17.00647084,2059.705325,4.52,Residual Soil,0.293796113,Low,Minimal,Sparse,0.206285565,Medium
113.397476,22.673748,2022,0.867353406,-16.75018494,2097.214558,10.93,Gravelly Soil,0.563967771,Medium,Minimal,Moderate,0.245286515,Medium
113.387291,22.741529,2016,1.25951808,-18.10424382,2731.578666,40.47,Rock,0.144510956,Low,Moderate,Sparse,0.257448881,High
113.390289,22.724873,2023,1.657604403,-17.76267559,1976.845458,30.37,Gravelly Soil,0.598899428,Medium,Moderate,Moderate,0.230113666,Medium
113.39444,22.722246,2021,1.000289883,-17.66204652,1890.943055,10.57,Residual Soil,0.35259841,Medium,Minimal,Moderate,0.177878795,Medium
113.392448,22.707531,2015,1.713708716,-17.42098387,1687.390373,19.39,Residual Soil,0.31484915,Low,Minimal,Sparse,0.209839552,Medium
113.402985,22.725939,2015,2.710355597,-17.62179984,1886.269143,55.19,Gravelly Soil,0.542900992,Medium,Moderate,Moderate,0.307971878,Medium
113.395073,22.716351,2023,1.344490759,-17.54682425,1919.045816,19.78,Gravelly Soil,0.562831776,Medium,Minimal,Moderate,0.212295333,Medium
113.394547,22.736393,2021,0.850424697,-17.91908677,1861.844343,5.3,Residual Soil,0.330564348,Medium,Minimal,Moderate,0.143849121,Medium
113.395386,22.746283,2022,0.569843382,-18.09037919,2057.873658,2.84,Rock,0.096068149,Low,Minimal,Sparse,0.130618906,Medium
113.40329,22.717644,2015,1.416402409,-17.46609002,1653.561689,12.29,Residual Soil,0.30016135,Low,Minimal,Sparse,0.187137779,Medium
113.393333,22.715803,2016,0.648008269,-17.5591512,2664.628738,26.71,Gravelly Soil,0.473978789,Medium,Moderate,Moderate,0.256212883,High
113.382263,22.731571,2021,1.439182506,-17.98685168,1946.0163,21.23,Rock,0.126149477,Low,Minimal,Sparse,0.187003633,Medium
113.373344,22.744944,2018,1.171443002,-18.34357327,2403.337902,23.83,Residual Soil,0.30085995,Low,Minimal,Sparse,0.177707875,High
113.386108,22.710693,2022,0.785995928,-17.56023239,2053.499692,4.15,Residual Soil,0.330185503,Medium,Minimal,Moderate,0.165719627,Medium
113.394463,22.713921,2021,1.2504863,-17.51055468,1927.354497,17.66,Residual Soil,0.335124497,Low,Minimal,Moderate,0.209065519,Medium
113.380356,22.738058,2019,1.33966299,-18.12894706,2148.273465,21.68,Gravelly Soil,0.53489243,Medium,Minimal,Moderate,0.179790338,Medium
113.395134,22.747282,2018,0.910258534,-18.11190759,2433.795283,26.04,Residual Soil,0.330016131,Low,Moderate,Moderate,0.208894157,High
113.37355,22.743065,2017,1.77571006,-18.30687295,1866.054331,20.57,Residual Soil,0.306978433,Low,Minimal,Sparse,0.151983923,Medium
113.395134,22.716881,2015,2.097390804,-17.55566829,1772.914627,34.43,Residual Soil,0.326920809,Low,Moderate,Sparse,0.248522903,Medium
113.385063,22.718199,2023,1.237861222,-17.70898269,1883.522136,13.95,Residual Soil,0.322856729,Medium,Minimal,Sparse,0.181497768,Medium
113.38887,22.717445,2017,0.89899391,-17.64621996,1778.31526,1.32,Residual Soil,0.274846511,Low,Minimal,Sparse,0.145991687,Medium
113.377678,22.729004,2019,1.175292323,-17.99945476,2122.503741,16.32,Rock,0.115218024,Low,Minimal,Sparse,0.173767342,Medium
113.374237,22.742104,2017,1.98375735,-18.28064819,1903.486806,27.47,Residual Soil,0.336815383,Low,Moderate,Moderate,0.174938559,Medium
113.392784,22.716097,2018,0.455393394,-17.57151813,2346.154889,10.14,Residual Soil,0.32316905,Medium,Minimal,Sparse,0.196587731,High
113.401527,22.709475,2023,0.989743043,-17.33955451,1846.423723,6.78,Residual Soil,0.337952202,Medium,Minimal,Moderate,0.18569321,Medium
113.402916,22.726397,2022,0.590044387,-17.63106508,2077.290169,5.94,Residual Soil,0.337276788,Medium,Minimal,Moderate,0.172838456,Medium
113.378769,22.737514,2015,1.87699343,-18.13936441,1656.393207,16.33,Gravelly Soil,0.466014789,Medium,Minimal,Moderate,0.144527231,Medium
113.378319,22.716385,2017,1.635400328,-17.76411393,1889.488375,22.75,Residual Soil,0.353950272,Medium,Minimal,Moderate,0.201261686,Medium
113.37899,22.729467,2021,1.008946939,-17.99086609,1837.811693,3.18,Residual Soil,0.309224347,Medium,Minimal,Sparse,0.126646586,Medium
113.394547,22.74576,2022,0.811297163,-18.09114781,2105.572808,11.66,Residual Soil,0.34139863,Medium,Minimal,Moderate,0.157539147,Medium
113.397438,22.722141,2022,1.528971979,-17.62210561,2249.358891,37.52,Residual Soil,0.403610168,Medium,Moderate,Moderate,0.270620978,Medium
113.382347,22.746994,2016,0.530371488,-18.26643472,2553.146098,10.13,Residual Soil,0.280711756,Low,Minimal,Sparse,0.146918658,High
113.373909,22.744789,2019,2.095198267,-18.33352877,2240.339209,39.79,Rock,0.162923149,Low,Moderate,Sparse,0.218427601,Medium
113.440956,22.208118,2020,0.686951932,-7.384477551,1669.321741,11.75,Residual Soil,0.313233881,Low,Minimal,Sparse,0.895776748,Medium
113.41761,22.251816,2021,0.617434619,-10.41315298,1872.334382,4.93,Residual Soil,0.281252979,Low,Minimal,Sparse,0.663512358,Medium
113.435974,22.271692,2015,0.67766826,-10.22399041,1644.173968,5.13,Residual Soil,0.257190401,Low,Minimal,Sparse,0.67569757,Medium
113.415092,22.239584,2021,1.022351263,-10.36299475,1944.480946,18.26,Residual Soil,0.357652125,Medium,Minimal,Moderate,0.707745657,Medium
113.439079,22.242077,2016,0.3619492,-7.690008114,2723.628506,32.73,Residual Soil,0.315719567,Low,Moderate,Sparse,0.964006843,High
113.425194,22.267248,2020,0.956717496,-10.39772997,1682.903647,15.79,Residual Soil,0.351720693,Medium,Minimal,Moderate,0.697559663,Medium
113.408684,22.272085,2018,0.574843393,-10.77553696,2404.96296,19.34,Residual Soil,0.352561755,Medium,Minimal,Moderate,0.695217999,High
113.4244,22.232862,2019,0.574012018,-10.11646451,2134.204575,13.65,Residual Soil,0.328869885,Medium,Minimal,Sparse,0.718562037,Medium
113.432617,22.208475,2020,0.588981113,-7.562546721,1620.416484,4.11,Residual Soil,0.324999227,Medium,Minimal,Sparse,0.856695715,Medium
113.422432,22.266117,2017,1.869115827,-10.44288265,2106.628816,55.08,Residual Soil,0.364342581,Low,Moderate,Moderate,0.821994582,Medium
113.439476,22.210695,2017,0.331627654,-7.434008072,1846.537836,6.41,Gravelly Soil,0.471910254,Medium,Minimal,Moderate,0.881052627,Medium
113.43914,22.235672,2023,1.75207354,-7.634704013,2127.815955,52.31,Residual Soil,0.418782481,Medium,Moderate,Moderate,1,Medium
113.420975,22.260399,2021,1.711070438,-10.42015667,2154.93706,53.25,Residual Soil,0.41859226,Medium,Moderate,Moderate,0.82061497,Medium
113.423149,22.204887,2017,0.475995575,-7.737972737,1859.633121,9.39,Residual Soil,0.315083416,Low,Minimal,Sparse,0.867916106,Medium
113.440491,22.273169,2022,1.037684978,-10.14846633,2269.698807,36.49,Residual Soil,0.400572398,Medium,Moderate,Moderate,0.79223644,Medium
113.441452,22.263767,2021,0.975420199,-10.03815951,1942.831679,17.29,Rock,0.128552413,Low,Minimal,Sparse,0.728726621,Medium
113.420319,22.22378,2015,0.88748271,-10.13142551,1659.779803,8.98,Residual Soil,0.289326171,Low,Minimal,Sparse,0.691418693,Medium
113.411125,22.233358,2015,0.949478927,-10.3960754,1626.866561,4.85,Residual Soil,0.26046265,Low,Minimal,Sparse,0.65575228,Medium
113.420639,22.215998,2015,0.843861693,-10.06779874,1649.272233,7.16,Residual Soil,0.278894032,Low,Minimal,Sparse,0.6899122,Medium
113.417091,22.275373,2015,1.817015198,-10.63721221,1752.379398,29.33,Residual Soil,0.316210394,Low,Moderate,Sparse,0.710899641,Medium
113.423775,22.270102,2021,1.337879685,-10.45307836,2082.570378,40.14,Residual Soil,0.431178261,Medium,Moderate,Moderate,0.777587195,Medium
113.413269,22.275845,2016,1.405255149,-10.71839658,2840.663869,57.41,Residual Soil,0.385391123,Low,Moderate,Moderate,0.824105488,High
113.441711,22.276806,2019,1.646139239,-10.16043893,2419.51493,62.18,Residual Soil,0.394495878,Low,Moderate,Moderate,0.874494756,High
113.409302,22.277489,2020,1.998998634,-10.81362005,1699.288501,25.58,Rock,0.136080244,Low,Moderate,Sparse,0.682106769,Medium
113.408409,22.248186,2020,2.791494725,-10.5713235,1922.470955,63.93,Gravelly Soil,0.63532263,Medium,Moderate,Moderate,0.823289338,Medium
113.408676,22.252581,2021,1.433722997,-10.60274172,2020.822981,32.23,Residual Soil,0.338666522,Low,Moderate,Moderate,0.734382231,Medium
113.442795,22.275206,2019,1.344521412,-10.12294232,2355.582459,50.82,Residual Soil,0.385831573,Low,Moderate,Moderate,0.841175858,High
113.435974,22.271605,2015,1.09105349,-10.22314471,1717.624352,18.71,Gravelly Soil,0.476903909,Medium,Minimal,Moderate,0.717289502,Medium
113.438393,22.276598,2021,0.967816533,-10.22413176,1977.614964,22.48,Residual Soil,0.358044949,Medium,Minimal,Moderate,0.734933551,Medium
113.430199,22.207148,2023,0.526584658,-7.604321638,1917.181508,13.05,Residual Soil,0.329552213,Medium,Minimal,Sparse,0.889860579,Medium
113.429382,22.234606,2021,0.9969077,-10.02729145,1952.753029,19.22,Residual Soil,0.345965451,Medium,Minimal,Moderate,0.735136619,Medium
113.419449,22.253695,2023,1.803027362,-10.39182964,2058.980557,43.05,Gravelly Soil,0.607940059,Medium,Moderate,Moderate,0.780909755,Medium
113.42408,22.254726,2022,1.525966955,-10.30643318,2295.903041,44.03,Residual Soil,0.418714808,Medium,Moderate,Moderate,0.797737424,Medium
113.408867,22.255291,2023,2.19093187,-10.62197687,2103.804693,52.41,Residual Soil,0.401534952,Medium,Moderate,Moderate,0.791070285,Medium
113.424744,22.223553,2015,1.034260116,-10.03727747,1687.556506,14.04,Residual Soil,0.259181498,Low,Minimal,Sparse,0.713543051,Medium
113.418961,22.255552,2016,0.018091944,-10.41802655,2624.60533,16.11,Gravelly Soil,0.538297474,Medium,Minimal,Moderate,0.721776974,High
113.428284,22.203222,2015,0.992767348,-7.618136319,1720.027025,18.27,Gravelly Soil,0.477475544,Medium,Minimal,Moderate,0.896896989,Medium
113.434288,22.219429,2016,0,-7.606911071,2604.307427,8.48,Gravelly Soil,0.437046504,Medium,Minimal,Moderate,0.900999714,High
113.430634,22.232031,2015,0.451867208,-7.780668853,1624.909632,0.64,Residual Soil,0.252806292,Low,Minimal,Sparse,0.831933653,Medium
113.438263,22.232077,2023,1.20130394,-7.623250682,2032.915465,34.18,Rock,0.154329168,Low,Moderate,Sparse,0.953854455,Medium
113.411003,22.26943,2021,1.851578114,-10.70423804,2058.260905,40.79,Residual Soil,0.418465057,Medium,Moderate,Moderate,0.749513275,Medium
113.425072,22.237482,2023,1.84026867,-10.13969114,2069.135173,44.77,Residual Soil,0.375966431,Low,Moderate,Moderate,0.803863963,Medium
113.418419,22.225002,2018,0,-10.18028631,2319.560891,0.11,Residual Soil,0.297362117,Low,Minimal,Sparse,0.685826749,Medium
113.430252,22.215778,2020,0.914399896,-7.6643873,1676.383119,14.54,Residual Soil,0.366184049,Medium,Minimal,Moderate,0.8814017,Medium
113.442802,22.277248,2015,0.289937802,-10.14328531,1685.963417,7.93,Residual Soil,0.297501961,Low,Minimal,Sparse,0.702083013,Medium
113.434624,22.299978,2023,1.452727126,-10.54037442,1793.983497,3.08,Residual Soil,0.300286233,Medium,Minimal,Sparse,0.625967486,Medium
113.439583,22.292494,2019,1.406817812,-10.36399324,2019.825131,3.65,Rock,0.086993539,Low,Minimal,Sparse,0.643196535,Medium
113.432129,22.378611,2022,0.651340234,-11.53240155,2047.588446,2.01,Rock,0.094715131,Low,Minimal,Sparse,0.575398311,Medium
113.432716,22.352318,2021,0.360423664,-11.18468938,1862.990065,1.45,Rock,0.10124771,Low,Minimal,Sparse,0.604297844,Medium
113.42411,22.331144,2016,0.342573801,-11.09063833,2784.059916,41.06,Residual Soil,0.32552011,Low,Moderate,Sparse,0.763231194,High
113.424881,22.285969,2021,1.017095736,-10.58567079,1827.593241,1.81,Residual Soil,0.309316019,Medium,Minimal,Sparse,0.629285412,Medium
113.420616,22.28945,2018,0.865106396,-10.70511812,2388.824345,19.37,Residual Soil,0.328001144,Low,Minimal,Sparse,0.692626606,High
113.432755,22.290142,2022,1.118689511,-10.47303418,2112.832019,15.11,Residual Soil,0.346929044,Medium,Minimal,Moderate,0.685568334,Medium
113.431473,22.303539,2017,2.870951863,-10.63992326,1994.6248,47.28,Residual Soil,0.366509557,Low,Moderate,Moderate,0.752431373,Medium
113.437386,22.287762,2019,1.279808435,-10.35745043,2011.96495,1.59,Rock,0.090922676,Low,Minimal,Sparse,0.638858031,Medium
113.423615,22.361382,2021,0.581740439,-11.46491136,1895.71616,7.93,Residual Soil,0.291581871,Low,Minimal,Sparse,0.603817948,Medium
113.434654,22.287027,2016,2.93118395,-10.40356093,2895.631695,76.09,Rock,0.217468476,Low,Severe,Sparse,0.881602695,High
113.441528,22.349443,2019,0.892658238,-10.98704365,2212.564781,27.17,Residual Soil,0.354525403,Medium,Moderate,Moderate,0.702588893,Medium
113.426125,22.337027,2018,1.941625188,-11.12158925,2331.169257,19.79,Gravelly Soil,0.567711102,Medium,Minimal,Moderate,0.637706429,High
113.42321,22.332039,2022,2.77833533,-11.11805925,1940.332722,4.02,Residual Soil,0.29410732,Low,Minimal,Sparse,0.555517364,Medium
113.429672,22.292429,2019,0.95338949,-10.55726801,2045.584771,4.21,Gravelly Soil,0.497535923,Medium,Minimal,Moderate,0.64212672,Medium
113.419792,22.299711,2021,1.318207027,-10.82682112,1803.648604,0.83,Residual Soil,0.296555183,Low,Minimal,Sparse,0.601145693,Medium
113.429764,22.281261,2015,1.388413781,-10.44177905,1605.842914,5.37,Residual Soil,0.236972837,Low,Minimal,Sparse,0.643217581,Medium
113.441528,22.3325,2015,1.374095246,-10.77913736,1619.970762,7.24,Residual Soil,0.278309699,Low,Minimal,Sparse,0.627638663,Medium
113.415161,22.295975,2020,1.428497629,-10.87912481,1642.220536,13.81,Gravelly Soil,0.552580975,Medium,Minimal,Moderate,0.644653292,Medium
113.417435,22.487001,2018,0.989345465,-13.33852991,2263.786566,2.8,Residual Soil,0.298885655,Low,Minimal,Sparse,0.444923277,Medium
113.435509,22.513468,2022,4.252346214,-13.47572287,1984.805551,21.92,Residual Soil,0.337060843,Low,Minimal,Moderate,0.4243561,Medium
113.411003,22.494238,2023,1.923336612,-13.55284539,1808.5745,8.85,Residual Soil,0.311197826,Medium,Minimal,Sparse,0.42924654,Medium
113.440208,22.500967,2023,2.783338086,-13.20222705,2058.819235,50.78,Gravelly Soil,0.618161177,Medium,Moderate,Moderate,0.592360591,Medium
113.441498,22.38126,2020,1.623068985,-11.40130861,1574.839936,5.89,Residual Soil,0.337541816,Medium,Minimal,Moderate,0.573284333,Medium
113.440704,22.390533,2018,0.872242806,-11.54110979,2348.234157,13.4,Rock,0.111536036,Low,Minimal,Sparse,0.613177629,High
113.43679,22.510605,2017,18.02513024,-13.40988919,890.3572511,12.11,Gravelly Soil,0.509355556,Medium,Minimal,Moderate,0.033402558,Low
113.426582,22.509876,2022,4.011703834,-13.55425355,1888.236474,4.95,Rock,0.098410667,Low,Minimal,Sparse,0.364860318,Medium
113.429649,22.383333,2016,0.212082671,-11.63907981,2554.336751,7.78,Gravelly Soil,0.473720487,Medium,Minimal,Moderate,0.600890513,High
113.415558,22.500408,2016,1.18131417,-13.57636454,2489.404629,6.33,Residual Soil,0.278996262,Low,Minimal,Sparse,0.437205103,High
113.424149,22.507132,2019,4.316893296,-13.54806651,1887.624644,7.01,Rock,0.097947843,Low,Minimal,Sparse,0.365664924,Medium
113.436401,22.512224,2021,3.046651726,-13.44202574,1780.91123,10.16,Rock,0.116056858,Low,Minimal,Sparse,0.416485878,Medium
113.422775,22.518736,2019,4.320014895,-13.7547803,1861.620683,5.01,Residual Soil,0.308704906,Low,Minimal,Sparse,0.338362534,Medium
113.426979,22.517513,2015,1.971355485,-13.67085034,1683.27603,20.85,Gravelly Soil,0.481841482,Medium,Minimal,Moderate,0.46609115,Medium
113.421387,22.514502,2018,0.734044679,-13.70822824,2427.195677,23.72,Residual Soil,0.324998292,Low,Minimal,Sparse,0.506709093,High
113.425446,22.535221,2015,1.493264363,-13.98206472,1632.063617,9.88,Residual Soil,0.267315743,Low,Minimal,Sparse,0.414929248,Medium
113.420685,22.524874,2017,1.775879046,-13.88559379,1849.731689,18.28,Residual Soil,0.295801096,Low,Minimal,Sparse,0.446540906,Medium
113.415489,22.520555,2022,2.001092435,-13.89584554,2060.581814,14,Rock,0.1203859,Low,Minimal,Sparse,0.425988993,Medium
113.422783,22.546341,2019,0.410476406,-14.20479301,2070.186597,3.37,Gravelly Soil,0.507447681,Medium,Minimal,Moderate,0.402711293,Medium
113.418686,22.529839,2020,2.721784343,-13.99627998,1567.580725,13.56,Residual Soil,0.32473107,Low,Minimal,Sparse,0.396210909,Medium
113.427795,22.522274,2018,2.217947344,-13.73548344,2596.202256,59.18,Residual Soil,0.370352043,Low,Moderate,Moderate,0.602786812,High
113.41024,22.516174,2017,2.032316965,-13.90755312,1845.471739,19.71,Gravelly Soil,0.545379289,Medium,Minimal,Moderate,0.443878008,Medium
113.437584,22.539135,2021,1.813533698,-13.86699868,1828.316185,8.21,Residual Soil,0.338054137,Medium,Minimal,Moderate,0.408078652,Medium
113.426819,22.547174,2020,2.762189378,-14.15895716,1510.452474,5.86,Gravelly Soil,0.512311866,Medium,Minimal,Moderate,0.354361141,Medium
113.416473,22.531109,2021,3.232318677,-14.05046348,1800.674657,15.55,Residual Soil,0.329942874,Low,Minimal,Sparse,0.386892884,Medium
113.441032,22.516874,2018,2.652432509,-13.4479823,2231.001577,11.35,Residual Soil,0.287687031,Low,Minimal,Sparse,0.427128322,Medium
113.42411,22.520517,2016,1.096597817,-13.76306648,2491.256539,5.92,Residual Soil,0.272235395,Low,Minimal,Sparse,0.425016299,High
113.425682,22.543737,2017,1.070615649,-14.11879003,1853.275511,13.2,Residual Soil,0.289844143,Low,Minimal,Sparse,0.429303656,Medium
113.410378,22.548779,2021,1.372045895,-14.42994593,1811.016031,2.29,Residual Soil,0.301002662,Low,Minimal,Sparse,0.358130719,Medium
